2024-08-05 14:41:09+00,Toloob,6,11,18.17,"LINESTRING(-9017.55 -2335.40,-8814.61 -2201.56)",246.00,1,"grind mob |cFFFFFF00|Hentry:3197:|h[Burning Blade Fanatic]|h|r","Traveling 246y for grinding money to grind mob |cFFFFFF00|Hentry:3197:|h[Burning Blade Fanatic]|h|r",grind
2024-08-05 14:41:09+00,Bernara,7,8,30.78,"LINESTRING(-12558.19 3800.65,-12560.53 3802.22)",3.00,1,"grind mob |cFFFFFF00|Hentry:2182:|h[Stormscale Sorceress]|h|r","Continuing 3y for grinding money to grind mob |cFFFFFF00|Hentry:2182:|h[Stormscale Sorceress]|h|r",grind
2024-08-05 14:41:09+00,Bernara,7,8,30.78,"LINESTRING(-12612.09 3745.77,-12558.19 3800.65)",3.00,0,"grind mob |cFFFFFF00|Hentry:2182:|h[Stormscale Sorceress]|h|r","Continuing 3y for grinding money to grind mob |cFFFFFF00|Hentry:2182:|h[Stormscale Sorceress]|h|r"
2024-08-05 14:41:10+00,Gundichildb,8,1,29.15,"LINESTRING(-1054.17 -11997.80,12984.73 -8506.74)",1068.00,1,"grind mob |cFFFFFF00|Hentry:598:|h[Defias Miner]|h|r","Traveling 1068y for grinding money to grind mob |cFFFFFF00|Hentry:598:|h[Defias Miner]|h|r",grind
2024-08-05 14:41:10+00,Gisob,4,3,14.45,"LINESTRING(1155.44 -4821.78,269.74 -5004.95)",906.00,1,"grind mob |cFFFFFF00|Hentry:1397:|h[Frostmane Seer]|h|r","Traveling 906y for grinding money to grind mob |cFFFFFF00|Hentry:1397:|h[Frostmane Seer]|h|r",grind
2024-08-05 14:41:10+00,Soke,4,3,30.31,"LINESTRING(2414.32 -1415.09,2586.52 -2919.58)",1515.00,1,"grind mob |cFFFFFF00|Hentry:1010:|h[Mosshide Fenrunner]|h|r","Traveling 1515y for grinding money to grind mob |cFFFFFF00|Hentry:1010:|h[Mosshide Fenrunner]|h|r",grind
2024-08-05 14:41:10+00,Dionisiab,7,8,27.69,"LINESTRING(-12980.34 3080.60,-12976.75 3082.88)",4.00,1,"grind mob |cFFFFFF00|Hentry:2339:|h[Twilight Thug]|h|r","Traveling 4y for grinding money to grind mob |cFFFFFF00|Hentry:2339:|h[Twilight Thug]|h|r",grind
2024-08-05 14:41:10+00,Protesilaus,1,4,29.31,"LINESTRING(-1506.64 -11201.60,13113.88 -8610.55)",380.00,1,"grind mob |cFFFFFF00|Hentry:598:|h[Defias Miner]|h|r","Traveling 380y for grinding money to grind mob |cFFFFFF00|Hentry:598:|h[Defias Miner]|h|r",grind
2024-08-05 14:41:10+00,Polymedesa,3,5,13.05,"LINESTRING(910.59 -4613.69,303.55 -5516.47)",1098.00,1,"grind mob |cFFFFFF00|Hentry:1135:|h[Wendigo]|h|r","Traveling 1098y for grinding money to grind mob |cFFFFFF00|Hentry:1135:|h[Wendigo]|h|r",grind
2024-08-05 14:41:10+00,Adelulfb,6,1,19.22,"LINESTRING(-11469.17 -3374.98,-11451.14 -3290.41)",91.00,1,"grind mob |cFFFFFF00|Hentry:3379:|h[Burning Blade Bruiser]|h|r","Traveling 91y for grinding money to grind mob |cFFFFFF00|Hentry:3379:|h[Burning Blade Bruiser]|h|r",grind
2024-08-05 14:41:10+00,Arteac,7,4,25.09,"LINESTRING(-789.62 -8934.69,-605.80 -8931.23)",184.00,1,"rpg npc |cFFFFFF00|Hentry:2455:|h[Olivia Burnside]|h|r","(Forced) Traveling 184y for rpg to rpg npc |cFFFFFF00|Hentry:2455:|h[Olivia Burnside]|h|r",rpg
2024-08-05 14:41:11+00,Frigeridus,5,8,26.67,"LINESTRING(-285.45 1681.91,-219.28 1633.02)",84.00,1,"|cFFFFFF00|Hentry:177044:|h[Mailbox]|h|r","(Forced) Traveling 84y for getting mail to |cFFFFFF00|Hentry:177044:|h[Mailbox]|h|r",mail
2024-08-05 14:41:11+00,Gusso,1,2,9.18,"LINESTRING(1375.32 -9435.25,-45.82 -9455.99)",1421.00,1,"|cFFFFFF00|Hentry:142075:|h[Mailbox]|h|r","Traveling 1421y for getting mail to |cFFFFFF00|Hentry:142075:|h[Mailbox]|h|r",mail
2024-08-05 14:41:11+00,Auekina,6,7,30.06,"LINESTRING(-9872.32 -4550.15,-9628.17 -4518.97)",247.00,1,"grind mob |cFFFFFF00|Hentry:6020:|h[Slimeshell Makrura]|h|r","Traveling 247y for grinding money to grind mob |cFFFFFF00|Hentry:6020:|h[Slimeshell Makrura]|h|r",grind
2024-08-05 14:41:11+00,Roesa,6,11,30.03,"LINESTRING(-9263.08 -2243.30,12984.73 -8506.74)",2218.00,1,"grind mob |cFFFFFF00|Hentry:598:|h[Defias Miner]|h|r","Traveling 2218y for grinding money to grind mob |cFFFFFF00|Hentry:598:|h[Defias Miner]|h|r",grind
2024-08-05 14:41:11+00,Rolpha,6,7,22.28,"LINESTRING(-9211.33 -2086.40,-1713.76 -11157.60)",2273.00,1,"grind mob |cFFFFFF00|Hentry:449:|h[Defias Knuckleduster]|h|r","Traveling 2273y for grinding money to grind mob |cFFFFFF00|Hentry:449:|h[Defias Knuckleduster]|h|r",grind
2024-08-05 14:41:11+00,Tereusa,6,1,20.00,"LINESTRING(-9276.84 -2068.37,-9278.40 -2064.42)",4.00,1,"|cFFFFFF00|Hentry:173221:|h[Mailbox]|h|r","Traveling 4y for getting mail to |cFFFFFF00|Hentry:173221:|h[Mailbox]|h|r",mail
2024-08-05 14:41:11+00,Rowlandb,8,4,17.32,"LINESTRING(-11480.41 -3269.44,-12368.25 -5286.14)",2204.00,1,"grind mob |cFFFFFF00|Hentry:2979:|h[Venture Co. Supervisor]|h|r","Traveling 2204y for grinding money to grind mob |cFFFFFF00|Hentry:2979:|h[Venture Co. Supervisor]|h|r",grind
2024-08-05 14:41:11+00,Nivelet,6,3,29.31,"LINESTRING(-11565.00 -6532.97,-11725.25 -6031.58)",526.00,1,"|cFFFFFF00|Hentry:153578:|h[Mailbox]|h|r","(Forced) Traveling 526y for getting mail to |cFFFFFF00|Hentry:153578:|h[Mailbox]|h|r",mail
2024-08-05 14:41:12+00,Kroisos,4,5,10.37,"LINESTRING(-14112.67 2880.45,838.58 -3793.98)",688.00,1,"|cFFFFFF00|Hentry:142094:|h[Mailbox]|h|r","(Forced) Traveling 688y for getting mail to |cFFFFFF00|Hentry:142094:|h[Mailbox]|h|r",mail
2024-08-05 14:41:12+00,Caterinec,6,7,30.15,"LINESTRING(-1335.12 624.55,-644.75 1071.92)",823.00,1,"grind mob |cFFFFFF00|Hentry:1909:|h[Vile Fin Lakestalker]|h|r","Traveling 823y for grinding money to grind mob |cFFFFFF00|Hentry:1909:|h[Vile Fin Lakestalker]|h|r",grind
2024-08-05 14:41:12+00,Kydillab,4,4,13.63,"LINESTRING(-14919.78 -3423.63,-9378.33 -3621.67)",5546.00,1,"grind mob |cFFFFFF00|Hentry:3112:|h[Razormane Scout]|h|r","Traveling 5546y for grinding money to grind mob |cFFFFFF00|Hentry:3112:|h[Razormane Scout]|h|r",grind
2024-08-05 14:41:12+00,Laureola,2,4,21.79,"LINESTRING(-8783.25 -3246.54,-527.25 -14426.20)",1937.00,1,"rpg npc |cFFFFFF00|Hentry:2625:|h[Viznik Goldgrubber]|h|r","(Forced) Traveling 1937y for rpg to rpg npc |cFFFFFF00|Hentry:2625:|h[Viznik Goldgrubber]|h|r",rpg
2024-08-05 14:41:12+00,Oudartb,7,8,30.03,"LINESTRING(-1023.11 -10646.48,-1158.04 -10644.50)",135.00,1,"|cFFFFFF00|Hentry:153716:|h[Mailbox]|h|r","(Forced) Traveling 135y for getting mail to |cFFFFFF00|Hentry:153716:|h[Mailbox]|h|r",mail
2024-08-05 14:41:12+00,Hegetoridas,4,3,30.63,"LINESTRING(-417.35 -5075.11,-678.10 -5159.92)",281.00,1,"grind mob |cFFFFFF00|Hentry:6221:|h[Addled Leper]|h|r","Traveling 281y for grinding money to grind mob |cFFFFFF00|Hentry:6221:|h[Addled Leper]|h|r",grind
2024-08-05 14:41:12+00,Tiebauta,7,9,20.05,"LINESTRING(1003.99 -5011.68,1000.65 -5020.17)",9.00,1,"rpg npc |cFFFFFF00|Hentry:5049:|h[Lyesa Steelbrow]|h|r","(Forced) Traveling 9y for rpg to rpg npc |cFFFFFF00|Hentry:5049:|h[Lyesa Steelbrow]|h|r",rpg
2024-08-05 14:41:13+00,Edinec,5,5,28.21,"LINESTRING(-9405.61 -4273.18,13210.89 -8560.46)",4086.00,1,"grind mob |cFFFFFF00|Hentry:4416:|h[Defias Strip Miner]|h|r","Traveling 4086y for grinding money to grind mob |cFFFFFF00|Hentry:4416:|h[Defias Strip Miner]|h|r",grind
2024-08-05 14:41:13+00,Rosalineb,4,11,23.79,"LINESTRING(856.71 -3347.72,-14167.11 2743.62)",785.00,1,"|cFFFFFF00|Hentry:142111:|h[Mailbox]|h|r","Traveling 785y for getting mail to |cFFFFFF00|Hentry:142111:|h[Mailbox]|h|r",mail
2024-08-05 14:41:13+00,Wyberga,7,4,13.78,"LINESTRING(-9949.26 -4600.07,-406.92 -14398.50)",362.00,1,"rpg npc |cFFFFFF00|Hentry:15677:|h[Auctioneer Graves]|h|r","(Forced) Traveling 362y for rpg to rpg npc |cFFFFFF00|Hentry:15677:|h[Auctioneer Graves]|h|r",rpg
2024-08-05 14:41:13+00,Galiennec,4,5,20.42,"LINESTRING(-13646.20 2388.86,-13611.68 2341.52)",59.00,1,"grind mob |cFFFFFF00|Hentry:10158:|h[Moonkin]|h|r","Traveling 59y for grinding money to grind mob |cFFFFFF00|Hentry:10158:|h[Moonkin]|h|r",grind
2024-08-05 14:41:14+00,Seinb,4,11,25.22,"LINESTRING(1163.05 -4796.79,3497.32 -4973.64)",2349.00,1,"grind mob |cFFFFFF00|Hentry:1197:|h[Stonesplinter Shaman]|h|r","Traveling 2349y for grinding money to grind mob |cFFFFFF00|Hentry:1197:|h[Stonesplinter Shaman]|h|r",grind
2024-08-05 14:41:14+00,Roxaneb,3,4,20.88,"LINESTRING(-497.24 -14437.77,-9993.97 -4715.11)",352.00,1,"|cFFFFFF00|Hentry:144125:|h[Mailbox]|h|r","(Forced) Traveling 352y for getting mail to |cFFFFFF00|Hentry:144125:|h[Mailbox]|h|r",mail
2024-08-05 14:41:14+00,Flurry,2,1,21.67,"LINESTRING(-10061.69 -2271.11,-9704.64 -1932.50)",494.00,1,"rpg npc |cFFFFFF00|Hentry:15106:|h[Frostwolf Emissary]|h|r","(Forced) Traveling 494y for rpg to rpg npc |cFFFFFF00|Hentry:15106:|h[Frostwolf Emissary]|h|r",rpg
2024-08-05 14:41:15+00,Anautb,4,3,27.57,"LINESTRING(-12837.59 3864.41,931.29 -5033.75)",3469.00,1,"rpg npc |cFFFFFF00|Hentry:15103:|h[Stormpike Emissary]|h|r","(Forced) Traveling 3469y for rpg to rpg npc |cFFFFFF00|Hentry:15103:|h[Stormpike Emissary]|h|r",rpg
2024-08-05 14:41:15+00,Ratilob,4,5,29.03,"LINESTRING(-12817.87 -584.65,-14241.70 880.95)",2053.00,1,"grind mob |cFFFFFF00|Hentry:2157:|h[Stone Behemoth]|h|r","Traveling 2053y for grinding money to grind mob |cFFFFFF00|Hentry:2157:|h[Stone Behemoth]|h|r",grind
2024-08-05 14:41:16+00,Symeonb,1,9,18.42,"LINESTRING(783.29 -3792.26,-13634.27 3059.34)",1146.00,1,"grind mob |cFFFFFF00|Hentry:2212:|h[Deth'ryll Satyr]|h|r","Traveling 1146y for grinding money to grind mob |cFFFFFF00|Hentry:2212:|h[Deth'ryll Satyr]|h|r",grind
2024-08-05 14:41:16+00,Duszabell,7,9,7.00,"LINESTRING(-14466.49 2790.32,-84.81 -6155.71)",2637.00,1,"grind mob |cFFFFFF00|Hentry:1718:|h[Rockjaw Raider]|h|r","Traveling 2637y for grinding money to grind mob |cFFFFFF00|Hentry:1718:|h[Rockjaw Raider]|h|r",grind
2024-08-05 14:41:16+00,Antso,3,1,29.35,"LINESTRING(-14253.56 850.29,852.30 -4916.61)",3228.00,1,"rpg npc |cFFFFFF00|Hentry:15103:|h[Stormpike Emissary]|h|r","(Forced) Traveling 3228y for rpg to rpg npc |cFFFFFF00|Hentry:15103:|h[Stormpike Emissary]|h|r",rpg
2024-08-05 14:41:16+00,Lona,6,11,30.32,"LINESTRING(-10716.38 -1258.28,-164.21 -10335.20)",4116.00,1,"grind mob |cFFFFFF00|Hentry:948:|h[Rotted One]|h|r","Traveling 4116y for grinding money to grind mob |cFFFFFF00|Hentry:948:|h[Rotted One]|h|r",grind
2024-08-05 14:41:16+00,Dousin,6,7,20.76,"LINESTRING(-8894.80 -2220.68,-8814.61 -2201.56)",82.00,1,"grind mob |cFFFFFF00|Hentry:3197:|h[Burning Blade Fanatic]|h|r","Traveling 82y for grinding money to grind mob |cFFFFFF00|Hentry:3197:|h[Burning Blade Fanatic]|h|r",grind
2024-08-05 14:41:16+00,Begga,1,9,20.09,"LINESTRING(-14188.74 2727.06,-13881.60 2598.58)",334.00,1,"grind mob |cFFFFFF00|Hentry:10158:|h[Moonkin]|h|r","Traveling 334y for grinding money to grind mob |cFFFFFF00|Hentry:10158:|h[Moonkin]|h|r",grind
2024-08-05 14:41:16+00,Mabileiteb,3,1,24.41,"LINESTRING(2491.73 -1553.49,-14038.82 932.84)",4736.00,1,"grind mob |cFFFFFF00|Hentry:2339:|h[Twilight Thug]|h|r","Traveling 4736y for grinding money to grind mob |cFFFFFF00|Hentry:2339:|h[Twilight Thug]|h|r",grind
2024-08-05 14:41:16+00,Dorotheus,8,1,20.38,"LINESTRING(-10649.95 -4988.42,-10021.89 -5068.78)",633.00,1,"grind mob |cFFFFFF00|Hentry:3384:|h[Southsea Privateer]|h|r","Traveling 633y for grinding money to grind mob |cFFFFFF00|Hentry:3384:|h[Southsea Privateer]|h|r",grind
2024-08-05 14:41:16+00,Ruothilde,3,1,22.90,"LINESTRING(-14331.19 2772.26,-13886.48 2534.87)",505.00,1,"grind mob |cFFFFFF00|Hentry:10158:|h[Moonkin]|h|r","Traveling 505y for grinding money to grind mob |cFFFFFF00|Hentry:10158:|h[Moonkin]|h|r",grind
2024-08-05 14:41:16+00,Sandurub,2,1,19.68,"LINESTRING(-10852.88 -2894.97,-9325.06 -2014.16)",1764.00,1,"rpg npc |cFFFFFF00|Hentry:15106:|h[Frostwolf Emissary]|h|r","(Forced) Traveling 1764y for rpg to rpg npc |cFFFFFF00|Hentry:15106:|h[Frostwolf Emissary]|h|r",rpg
2024-08-05 14:41:16+00,Nordbertb,6,1,21.58,"LINESTRING(-12610.51 -5195.42,-12368.25 -5286.14)",259.00,1,"grind mob |cFFFFFF00|Hentry:2979:|h[Venture Co. Supervisor]|h|r","Traveling 259y for grinding money to grind mob |cFFFFFF00|Hentry:2979:|h[Venture Co. Supervisor]|h|r",grind
2024-08-05 14:41:16+00,Willeldab,8,3,28.51,"LINESTRING(204.27 -11552.50,-9300.94 -2057.10)",1386.00,1,"rpg npc |cFFFFFF00|Hentry:3320:|h[Soran]|h|r","(Forced) Traveling 1386y for rpg to rpg npc |cFFFFFF00|Hentry:3320:|h[Soran]|h|r",rpg
2024-08-05 14:41:16+00,Enguerranb,4,3,28.45,"LINESTRING(-15121.20 -1274.40,-15049.60 -1265.45)",72.00,1,"grind mob |cFFFFFF00|Hentry:4020:|h[Sap Beast]|h|r","Traveling 72y for grinding money to grind mob |cFFFFFF00|Hentry:4020:|h[Sap Beast]|h|r",grind
2024-08-05 14:41:16+00,Idurrec,8,3,28.28,"LINESTRING(-11073.92 -4121.80,-12911.35 3160.64)",7511.00,1,"grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r","Traveling 7511y for grinding money to grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r",grind
2024-08-05 14:41:17+00,Osmon,2,1,23.49,"LINESTRING(-9368.24 -1913.76,-9278.40 -2064.42)",175.00,1,"|cFFFFFF00|Hentry:173221:|h[Mailbox]|h|r","(Forced) Traveling 175y for getting mail to |cFFFFFF00|Hentry:173221:|h[Mailbox]|h|r",mail
2024-08-05 14:41:17+00,Praxilausa,3,1,27.52,"LINESTRING(-290.95 -9302.69,-831.28 -9065.41)",591.00,1,"grind mob |cFFFFFF00|Hentry:6492:|h[Rift Spawn]|h|r","Traveling 591y for grinding money to grind mob |cFFFFFF00|Hentry:6492:|h[Rift Spawn]|h|r",grind
2024-08-05 14:41:18+00,Maginfred,2,3,20.44,"LINESTRING(-9445.95 -3527.86,-9346.88 -3187.89)",355.00,1,"grind mob |cFFFFFF00|Hentry:3114:|h[Razormane Battleguard]|h|r","Traveling 355y for grinding money to grind mob |cFFFFFF00|Hentry:3114:|h[Razormane Battleguard]|h|r",grind
2024-08-05 14:41:18+00,Batrizc,8,8,28.19,"LINESTRING(5336.33 2276.16,929.42 -20.39)",4970.00,1,"|cFFFFFF00|Hentry:143988:|h[Mailbox]|h|r","(Forced) Traveling 4970y for getting mail to |cFFFFFF00|Hentry:143988:|h[Mailbox]|h|r",mail
2024-08-05 14:41:18+00,Eumelusb,1,2,29.12,"LINESTRING(-14721.22 6115.89,-13016.92 4147.22)",2922.00,1,"grind mob |cFFFFFF00|Hentry:2207:|h[Greymist Oracle]|h|r","Traveling 2922y for grinding money to grind mob |cFFFFFF00|Hentry:2207:|h[Greymist Oracle]|h|r",grind
2024-08-05 14:41:18+00,Ethelbertb,3,3,5.14,"LINESTRING(614.17 -5447.44,513.78 -5603.59)",186.00,1,"|cFFFFFF00|Hentry:142102:|h[Mailbox]|h|r","Traveling 186y for getting mail to |cFFFFFF00|Hentry:142102:|h[Mailbox]|h|r",mail
2024-08-05 14:41:18+00,Pedasusb,3,3,29.52,"LINESTRING(-14200.45 2343.57,-14312.97 944.61)",1403.00,1,"grind mob |cFFFFFF00|Hentry:2156:|h[Cracked Golem]|h|r","Traveling 1403y for grinding money to grind mob |cFFFFFF00|Hentry:2156:|h[Cracked Golem]|h|r",grind
2024-08-05 14:41:18+00,Philociona,4,5,2.65,"LINESTRING(-9664.16 4097.31,-9664.16 4097.31)",0,1,"no destination","No where to travel. Idling a bit.",none
2024-08-05 14:41:18+00,Agin,4,3,15.16,"LINESTRING(1266.41 -5047.16,1285.05 -4828.28)",220.00,1,"|cFFFFFF00|Hentry:171752:|h[Mailbox]|h|r","Traveling 220y for getting mail to |cFFFFFF00|Hentry:171752:|h[Mailbox]|h|r",mail
2024-08-05 14:41:18+00,Auina,3,2,29.53,"LINESTRING(-8958.71 -7632.19,838.58 -3793.98)",347.00,1,"|cFFFFFF00|Hentry:142094:|h[Mailbox]|h|r","(Forced) Traveling 347y for getting mail to |cFFFFFF00|Hentry:142094:|h[Mailbox]|h|r",mail
2024-08-05 14:41:18+00,Nicholausa,4,11,24.23,"LINESTRING(-12977.65 3136.67,-12961.99 3115.02)",28.00,1,"grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r","Continuing 28y for grinding money to grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r",grind
2024-08-05 14:41:18+00,Nicholausa,4,11,24.23,"LINESTRING(-12985.12 3134.57,-12977.65 3136.67)",28.00,0,"grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r","Continuing 28y for grinding money to grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r"
2024-08-05 14:41:19+00,Pateria,4,5,26.18,"LINESTRING(-14194.89 2660.42,-12910.35 3124.54)",1367.00,1,"grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r","Traveling 1367y for grinding money to grind mob |cFFFFFF00|Hentry:2180:|h[Stormscale Siren]|h|r",grind
2024-08-05 14:41:19+00,Gourdeta,1,2,2.93,"LINESTRING(-9199.17 -7299.18,-9199.17 -7299.18)",0,1,"no destination","No where to travel. Idling a bit.",none
2024-08-05 14:41:19+00,Alveredc,1,1,25.97,"LINESTRING(-14139.51 1548.38,-14560.43 919.30)",757.00,1,"grind mob |cFFFFFF00|Hentry:2208:|h[Greymist Tidehunter]|h|r","Traveling 757y for grinding money to grind mob |cFFFFFF00|Hentry:2208:|h[Greymist Tidehunter]|h|r",grind
2024-08-05 14:41:19+00,Danaosb,2,1,25.45,"LINESTRING(-9200.57 -4810.00,-517.03 -14417.40)",795.00,1,"|cFFFFFF00|Hentry:144126:|h[Mailbox]|h|r","(Forced) Traveling 795y for getting mail to |cFFFFFF00|Hentry:144126:|h[Mailbox]|h|r",mail
2024-08-05 14:41:19+00,Kimberya,4,3,30.54,"LINESTRING(-9872.42 -10793.53,2586.52 -2919.58)",5468.00,1,"grind mob |cFFFFFF00|Hentry:1010:|h[Mosshide Fenrunner]|h|r","Traveling 5468y for grinding money to grind mob |cFFFFFF00|Hentry:1010:|h[Mosshide Fenrunner]|h|r",grind
2024-08-05 14:41:19+00,Marquardus,4,4,26.54,"LINESTRING(-359.40 -8779.41,-587.01 -8853.08)",239.00,1,"rpg npc |cFFFFFF00|Hentry:15103:|h[Stormpike Emissary]|h|r","(Forced) Traveling 239y for rpg to rpg npc |cFFFFFF00|Hentry:15103:|h[Stormpike Emissary]|h|r",rpg
2024-08-05 14:41:19+00,Dulcieb,1,9,7.70,"LINESTRING(361.08 -8926.73,361.35 -8912.98)",14.00,1,"grind mob |cFFFFFF00|Hentry:38:|h[Defias Thug]|h|r","Continuing 14y for grinding money to grind mob |cFFFFFF00|Hentry:38:|h[Defias Thug]|h|r",grind
2024-08-05 14:41:19+00,Dulcieb,1,9,7.70,"LINESTRING(354.29 -8943.88,361.08 -8926.73)",14.00,0,"grind mob |cFFFFFF00|Hentry:38:|h[Defias Thug]|h|r","Continuing 14y for grinding money to grind mob |cFFFFFF00|Hentry:38:|h[Defias Thug]|h|r"
2024-08-05 14:41:19+00,Beuveb,4,4,12.43,"LINESTRING(-15934.71 6393.00,-14939.08 6031.29)",1060.00,1,"grind mob |cFFFFFF00|Hentry:2010:|h[Gnarlpine Defender]|h|r","Traveling 1060y for grinding money to grind mob |cFFFFFF00|Hentry:2010:|h[Gnarlpine Defender]|h|r",grind
2024-08-05 14:41:19+00,Godeldaa,6,11,30.06,"LINESTRING(-9206.79 -1757.97,-9116.12 -1785.03)",95.00,1,"|cFFFFFF00|Hentry:173047:|h[Mailbox]|h|r","(Forced) Traveling 95y for getting mail to |cFFFFFF00|Hentry:173047:|h[Mailbox]|h|r",mail
2024-08-05 14:41:20+00,Eduardb,4,4,7.48,"LINESTRING(-14789.26 6025.61,-14789.26 6025.61)",0,1,"no destination","No where to travel. Idling a bit.",none
2024-08-05 14:41:20+00,Chromis,1,1,25.07,"LINESTRING(1050.29 -4736.00,-12906.43 3461.91)",2987.00,1,"grind mob |cFFFFFF00|Hentry:2336:|h[Dark Strand Fanatic]|h|r","Traveling 2987y for grinding money to grind mob |cFFFFFF00|Hentry:2336:|h[Dark Strand Fanatic]|h|r",grind
2024-08-05 14:41:20+00,Angel,4,1,30.28,"LINESTRING(-13816.56 1905.65,-13815.86 891.66)",1014.00,1,"grind mob |cFFFFFF00|Hentry:2171:|h[Blackwood Shaman]|h|r","Traveling 1014y for grinding money to grind mob |cFFFFFF00|Hentry:2171:|h[Blackwood Shaman]|h|r",grind
2024-08-05 14:41:20+00,Plectrudis,1,1,7.00,"LINESTRING(-45.87 -9464.99,361.35 -8912.98)",686.00,1,"grind mob |cFFFFFF00|Hentry:38:|h[Defias Thug]|h|r","Traveling 686y for grinding money to grind mob |cFFFFFF00|Hentry:38:|h[Defias Thug]|h|r",grind
2024-08-05 14:41:20+00,Teebaldb,1,1,30.00,"LINESTRING(-14153.52 2288.45,-14560.43 919.30)",1428.00,1,"grind mob |cFFFFFF00|Hentry:2208:|h[Greymist Tidehunter]|h|r","Traveling 1428y for grinding money to grind mob |cFFFFFF00|Hentry:2208:|h[Greymist Tidehunter]|h|r",grind
2024-08-05 14:41:20+00,Alpaidaa,6,1,13.66,"LINESTRING(-13904.14 -4729.16,-13904.14 -4729.16)",0.00,1,"rpg npc |cFFFFFF00|Hentry:15106:|h[Frostwolf Emissary]|h|r","(Forced) Traveling 0y for rpg to rpg npc |cFFFFFF00|Hentry:15106:|h[Frostwolf Emissary]|h|r",rpg
2024-08-05 14:41:20+00,Dolore,4,4,14.03,"LINESTRING(-15213.70 6025.36,-15254.71 6056.10)",54.00,1,"grind mob |cFFFFFF00|Hentry:2009:|h[Gnarlpine Shaman]|h|r","Traveling 54y for grinding money to grind mob |cFFFFFF00|Hentry:2009:|h[Gnarlpine Shaman]|h|r",grind
2024-08-05 14:41:20+00,Arsieua,5,5,7.62,"LINESTRING(-10977.22 -4120.76,-10977.22 -4120.76)",0,1,"no destination","No where to travel. Idling a bit.",none
2024-08-05 14:41:20+00,Ingredeb,8,5,21.35,"LINESTRING(-9262.65 -2535.37,-9346.88 -3187.89)",658.00,1,"grind mob |cFFFFFF00|Hentry:3114:|h[Razormane Battleguard]|h|r","Traveling 658y for grinding money to grind mob |cFFFFFF00|Hentry:3114:|h[Razormane Battleguard]|h|r",grind
2024-08-05 14:41:20+00,Hermolaosa,5,8,7.62,"LINESTRING(-12535.53 -6815.01,-406.92 -14398.50)",3659.00,1,"rpg npc |cFFFFFF00|Hentry:15677:|h[Auctioneer Graves]|h|r","(Forced) Traveling 3659y for rpg to rpg npc |cFFFFFF00|Hentry:15677:|h[Auctioneer Graves]|h|r",rpg
2024-08-05 14:41:21+00,Xabiera,5,9,21.51,"LINESTRING(-14332.33 -157.07,-14015.74 899.02)",1103.00,1,"grind mob |cFFFFFF00|Hentry:2339:|h[Twilight Thug]|h|r","Traveling 1103y for grinding money to grind mob |cFFFFFF00|Hentry:2339:|h[Twilight Thug]|h|r",grind
2024-08-05 14:41:21+00,Thiudorieks,1,5,30.15,"LINESTRING(456.18 -5615.11,-642.31 -5154.36)",1193.00,1,"grind mob |cFFFFFF00|Hentry:6221:|h[Addled Leper]|h|r","Traveling 1193y for grinding money to grind mob |cFFFFFF00|Hentry:6221:|h[Addled Leper]|h|r",grind
2024-08-05 14:41:21+00,Leonidemb,3,5,23.03,"LINESTRING(-863.68 -8999.34,-831.28 -9065.41)",74.00,1,"grind mob |cFFFFFF00|Hentry:6492:|h[Rift Spawn]|h|r","Traveling 74y for grinding money to grind mob |cFFFFFF00|Hentry:6492:|h[Rift Spawn]|h|r",grind
2024-08-05 14:41:22+00,Elvinac,1,1,24.95,"LINESTRING(-841.79 -9037.38,-844.07 -9035.41)",3.00,1,"|cFFFFFF00|Hentry:144129:|h[Mailbox]|h|r","Continuing 3y for getting mail to |cFFFFFF00|Hentry:144129:|h[Mailbox]|h|r",mail
2024-08-05 14:41:22+00,Elvinac,1,1,24.95,"LINESTRING(-917.15 -9008.89,-841.79 -9037.38)",3.00,0,"|cFFFFFF00|Hentry:144129:|h[Mailbox]|h|r","Continuing 3y for getting mail to |cFFFFFF00|Hentry:144129:|h[Mailbox]|h|r"
2024-08-05 14:41:22+00,Meliboeus,4,4,25.12,"LINESTRING(1062.02 -4717.57,2982.59 -4052.45)",2091.00,1,"grind mob |cFFFFFF00|Hentry:1007:|h[Mosshide Gnoll]|h|r","Traveling 2091y for grinding money to grind mob |cFFFFFF00|Hentry:1007:|h[Mosshide Gnoll]|h|r",grind
2024-08-05 14:41:22+00,Sebasteiab,5,8,14.14,"LINESTRING(-9282.41 -2417.68,-254.50 2238.56)",477.00,1,"|cFFFFFF00|Hentry:143990:|h[Mailbox]|h|r","(Forced) Traveling 477y for getting mail to |cFFFFFF00|Hentry:143990:|h[Mailbox]|h|r",mail
