2024-08-05 14:42:11+00,Koldobikab,StoreLootAction,"POINT(1033.37 -151.89)",6,11,28.81,"Creeper Ichor","3477"
2024-08-05 14:42:11+00,Hariwald,StoreLootAction,"POINT(-724.80 -5142.84)",3,3,30.08,"Moist Cornbread","4542"
2024-08-05 14:42:11+00,Hariwald,StoreLootAction,"POINT(-724.80 -5142.84)",3,3,30.08,"Silk Cloth","4306"
2024-08-05 14:42:11+00,Leonidemb,BuyAction,"POINT(-945.26 -8995.50)",3,5,23.03,"Lesser Mana Potion","3385"
2024-08-05 14:42:11+00,Leonidemb,BuyAction,"POINT(-945.26 -8995.50)",3,5,23.03,"Healing Potion","929"
2024-08-05 14:42:11+00,Leonidemb,BuyAction,"POINT(-945.26 -8995.50)",3,5,23.03,"Healing Potion","929"
2024-08-05 14:42:11+00,Ikuskac,XpGainAction,"POINT(-14970.09 6237.41)",4,11,9.90,"Nightsaber","31"
2024-08-05 14:42:11+00,Koldobikab,QuestUpdateAddItemAction,"POINT(1033.37 -151.89)",6,11,28.81,"3477","count: 1"
2024-08-05 14:42:11+00,Flurry,XpGainAction,"POINT(-10074.10 -2336.85)",2,1,21.69,"Venture Co. Enforcer","190"
2024-08-05 14:42:11+00,Unilaa,AttackAnythingAction,"POINT(-449.04 2114.70)",6,3,6.83,"Greater Duskbat","1553"
2024-08-05 14:42:11+00,Koldobikab,QuestUpdateAddItemAction,"POINT(1033.37 -151.89)",6,11,28.81,"3477","count: 1"
2024-08-05 14:42:11+00,Flurry,XpGainAction,"POINT(-10074.10 -2336.85)",2,1,21.69,"Venture Co. Enforcer","190"
2024-08-05 14:42:11+00,Tillc,XpGainAction,"POINT(-9288.43 -3932.21)",2,9,6.61,"Scorpid Worker","29"
2024-08-05 14:42:11+00,Sybylea,CheckMountStateAction,"POINT(889.14 -4870.18)",4,11,60.00,"Swift Stormsaber","99"
2024-08-05 14:42:11+00,Atd,AttackAnythingAction,"POINT(-236.92 -9232.62)",1,1,9.89,"Defias Cutpurse","94"
2024-08-05 14:42:11+00,Galefridusb,XpGainAction,"POINT(-15381.56 5682.03)",1,2,12.72,"Gnarlpine Augur","65"
2024-08-05 14:42:12+00,Bertramusa,AttackAnythingAction,"POINT(-9363.76 -3224.37)",8,3,15.78,"Razormane Battleguard","3114"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Fine Thread","2321"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Dunrog,BuyAction,"POINT(-594.18 -8819.83)",1,4,26.08,"Weak Flux","2880"
2024-08-05 14:42:12+00,Swetynec,AttackAnythingAction,"POINT(1895.51 -5693.53)",4,3,8.85,"Rockjaw Bonesnapper","1117"
2024-08-05 14:42:12+00,Galefridusb,XpGainAction,"POINT(-15381.56 5682.03)",1,2,12.72,"Gnarlpine Augur","65"
2024-08-05 14:42:12+00,Galefridusb,AttackAnythingAction,"POINT(-15381.56 5682.03)",1,2,12.72,"Gnarlpine Augur","2011"
2024-08-05 14:42:12+00,Heimerich,XpGainAction,"POINT(-1753.47 -10679.97)",1,2,20.12,"Defias Looter","65"
2024-08-05 14:42:12+00,Cilix,AttackAnythingAction,"POINT(-11446.91 -3292.87)",2,4,16.79,"Burning Blade Acolyte","3380"
2024-08-05 14:42:12+00,Dolore,XpGainAction,"POINT(-15163.36 6165.99)",4,4,14.04,"Rageclaw","114"
2024-08-05 14:42:12+00,Ermin,XpGainAction,"POINT(1023.02 -614.24)",4,11,27.79,"Elder Gray Bear","294"
2024-08-05 14:42:12+00,Amica,AttackAnythingAction,"POINT(-15258.47 6096.21)",1,2,12.51,"Gnarlpine Shaman","2009"
2024-08-05 14:42:12+00,Dolore,XpGainAction,"POINT(-15163.36 6165.99)",4,4,14.04,"Rageclaw","114"
2024-08-05 14:42:12+00,Cretheus,StoreLootAction,"POINT(-137.00 -6170.27)",3,4,6.10,"Refreshing Spring Water","159"
2024-08-05 14:42:12+00,Itzainaa,StoreLootAction,"POINT(-12025.25 2754.12)",7,9,60.00,"Morning Glory Dew","8766"
2024-08-05 14:42:13+00,Rosalineb,XpGainAction,"POINT(867.97 -3618.15)",4,11,23.80,"","155"
2024-08-05 14:42:13+00,Philbertb,XpGainAction,"POINT(-9886.80 -4475.78)",8,3,29.03,"","36"
2024-08-05 14:42:13+00,Ermin,XpGainAction,"POINT(1019.06 -618.46)",4,11,27.79,"Elder Gray Bear","294"
2024-08-05 14:42:13+00,Dyanac,XpGainAction,"POINT(-15012.54 -1160.31)",4,4,29.07,"Twilight Runner","206"
2024-08-05 14:42:13+00,Dyanac,XpGainAction,"POINT(-15012.54 -1160.31)",4,4,29.07,"Twilight Runner","206"
2024-08-05 14:42:13+00,Lubiasb,AttackAnythingAction,"POINT(-1910.54 -10404.00)",1,2,21.26,"Defias Pillager","589"
2024-08-05 14:42:13+00,Aalftea,XpGainAction,"POINT(-13866.04 3257.07)",1,1,17.81,"Greymist Seer","86"
2024-08-05 14:42:13+00,Moggb,XpGainAction,"POINT(-9404.95 -3196.94)",5,8,14.12,"Razormane Battleguard","86"
2024-08-05 14:42:13+00,Tillc,AttackAnythingAction,"POINT(-9288.43 -3932.21)",2,9,6.61,"Vile Familiar","3101"
2024-08-05 14:42:13+00,Aalftea,XpGainAction,"POINT(-13866.04 3257.07)",1,1,17.81,"Greymist Seer","86"
2024-08-05 14:42:13+00,Ethelbertb,StoreLootAction,"POINT(549.35 -5506.01)",3,3,5.15,"Thick Bear Fur","6952"
2024-08-05 14:42:13+00,Ethelbertb,StoreLootAction,"POINT(549.35 -5506.01)",3,3,5.15,"Broken Fang","7073"
2024-08-05 14:42:13+00,Dearia,XpGainAction,"POINT(-9798.93 -4725.16)",1,8,11.60,"","90"
2024-08-05 14:42:13+00,Ethelbertb,QuestUpdateAddItemAction,"POINT(549.35 -5506.01)",3,3,5.15,"6952","count: 1"
2024-08-05 14:42:14+00,Rosalineb,XpGainAction,"POINT(865.01 -3623.80)",4,11,23.80,"","155"
2024-08-05 14:42:14+00,Ethelbertb,QuestUpdateAddItemAction,"POINT(549.35 -5506.01)",3,3,5.15,"6952","count: 1"
2024-08-05 14:42:14+00,Alkestis,StoreLootAction,"POINT(-9276.73 -3571.88)",8,5,12.34,"Chunk of Boar Meat","769"
2024-08-05 14:42:14+00,Vincentius,AttackAnythingAction,"POINT(448.73 -5521.39)",7,4,4.89,"Crag Boar","1125"
2024-08-05 14:42:14+00,Ermin,StoreLootAction,"POINT(1019.06 -618.46)",4,11,27.79,"Bear Gall Bladder","3702"
2024-08-05 14:42:14+00,Annabellc,GuildLeaveAction,"POINT(-9289.00 -2059.34)",8,4,25.09,"Final Army","68"
2024-08-05 14:42:14+00,Lunetec,AttackAnythingAction,"POINT(-8732.83 -3835.94)",2,1,10.71,"Dire Mottled Boar","3099"
2024-08-05 14:42:14+00,Moggb,XpGainAction,"POINT(-9404.95 -3196.94)",5,8,14.12,"Razormane Battleguard","86"
2024-08-05 14:42:14+00,Wyliame,StoreLootAction,"POINT(-384.85 2750.66)",5,8,13.17,"Forest Mushroom Cap","4604"
2024-08-05 14:42:14+00,Flurry,StoreLootAction,"POINT(-10074.10 -2336.85)",2,1,21.69,"Haunch of Meat","2287"
2024-08-05 14:42:14+00,Dearia,XpGainAction,"POINT(-9794.08 -4726.17)",1,8,11.60,"","90"
2024-08-05 14:42:14+00,Hariwald,AttackAnythingAction,"POINT(-703.57 -5151.52)",3,3,30.08,"Addled Leper","6221"
2024-08-05 14:42:14+00,Walganus,StoreLootAction,"POINT(-14584.16 -195.65)",2,4,29.27,"Spongy Morel","4606"
2024-08-05 14:42:14+00,Wyliame,AttackAnythingAction,"POINT(-384.85 2750.66)",5,8,13.17,"Rot Hide Mongrel","1675"
2024-08-05 14:42:15+00,Clementinaa,XpGainAction,"POINT(-14033.19 1226.60)",4,3,20.52,"Blackwood Warrior","210"
2024-08-05 14:42:15+00,Joel,GuildLeaveAction,"POINT(-12991.72 3124.46)",4,11,29.25,"The Legacy Meathooks","68"
2024-08-05 14:42:15+00,Dulcieb,StoreLootAction,"POINT(355.34 -8911.26)",1,9,7.73,"Pitted Defias Shortsword","2057"
2024-08-05 14:42:15+00,Merops,StoreLootAction,"POINT(-1429.16 -11023.20)",1,2,26.07,"Calico Pants","1499"
2024-08-05 14:42:15+00,Rickerta,StoreLootAction,"POINT(-9114.09 -2621.22)",2,3,12.32,"Tough Jerky","117"
2024-08-05 14:42:15+00,Clementinaa,XpGainAction,"POINT(-14033.19 1226.60)",4,3,20.52,"Blackwood Warrior","210"
2024-08-05 14:42:15+00,Aicelinac,StoreLootAction,"POINT(-116.60 1667.16)",2,1,26.11,"Ice Cold Milk","1179"
2024-08-05 14:42:15+00,Rickerta,AttackAnythingAction,"POINT(-9114.09 -2621.22)",2,3,12.32,"Dustwind Harpy","3115"
2024-08-05 14:42:15+00,Aalftea,StoreLootAction,"POINT(-13866.04 3257.07)",1,1,17.81,"Small Barnacled Clam","5523"
2024-08-05 14:42:15+00,Aalftea,StoreLootAction,"POINT(-13866.04 3257.07)",1,1,17.81,"Murloc Eye","730"
2024-08-05 14:42:15+00,Peritasb,StoreLootAction,"POINT(-159.51 -12426.34)",5,1,27.09,"Stormwind Brie","1707"
2024-08-05 14:42:15+00,Gundoa,AttackAnythingAction,"POINT(984.30 -10076.90)",4,3,18.46,"Rabid Dire Wolf","565"
2024-08-05 14:42:15+00,Enetza,StoreLootAction,"POINT(-14937.76 6160.11)",4,3,8.85,"Small Egg","6889"
2024-08-05 14:42:15+00,Dyanac,StoreLootAction,"POINT(-15012.54 -1160.31)",4,4,29.07,"Torn Furry Ear","5136"
2024-08-05 14:42:15+00,Theodananda,StoreLootAction,"POINT(1212.30 -9853.66)",4,5,13.62,"Stringy Wolf Meat","2672"
2024-08-05 14:42:15+00,Theodananda,StoreLootAction,"POINT(1212.30 -9853.66)",4,5,13.62,"Rabbit's Foot","3300"
2024-08-05 14:42:15+00,Theodananda,StoreLootAction,"POINT(1212.30 -9853.66)",4,5,13.62,"Worn Leather Vest","1425"
2024-08-05 14:42:15+00,Aalftea,AttackAnythingAction,"POINT(-13866.04 3257.07)",1,1,17.81,"Greymist Seer","2203"
2024-08-05 14:42:15+00,Jacquelinb,StoreLootAction,"POINT(-15126.44 -982.08)",1,1,27.26,"Dwarven Mild","422"
2024-08-05 14:42:15+00,Astor,StoreLootAction,"POINT(1151.30 1545.24)",5,8,60.00,"Savage Bear Claw","11410"
2024-08-05 14:42:15+00,Enetza,AttackAnythingAction,"POINT(-14937.76 6160.11)",4,3,8.85,"Nightsaber","2042"
2024-08-05 14:42:15+00,Dyanac,AttackAnythingAction,"POINT(-15012.54 -1160.31)",4,4,29.07,"Great Courser","4019"
2024-08-05 14:42:15+00,Rewabc,StoreLootAction,"POINT(-11130.93 -4070.13)",8,4,29.29,"Ice Cold Milk","1179"
2024-08-05 14:42:16+00,Eduardb,XpGainAction,"POINT(-14862.15 6040.00)",4,4,7.52,"Nightsaber","48"
2024-08-05 14:42:16+00,Philbertb,XpGainAction,"POINT(-9863.79 -4473.95)",8,3,29.03,"","36"
2024-08-05 14:42:16+00,Sibely,AutoReleaseSpiritAction,"POINT(-13776.72 613.92)",4,3,30.39,"",""
2024-08-05 14:42:16+00,Lezaetaa,XpGainAction,"POINT(95.67 -8736.21)",1,2,5.17,"Timber Wolf","54"
2024-08-05 14:42:16+00,Anterb,XpGainAction,"POINT(-295.09 -9873.47)",1,9,8.00,"Kobold Tunneler","48"
2024-08-05 14:42:16+00,Lezaetaa,XpGainAction,"POINT(95.67 -8736.21)",1,2,5.17,"Timber Wolf","54"
2024-08-05 14:42:16+00,Dominixea,AttackAnythingAction,"POINT(-563.39 -9796.68)",1,4,15.42,"Riverpaw Outrunner","478"
2024-08-05 14:42:16+00,Anterb,XpGainAction,"POINT(-295.09 -9873.47)",1,9,8.00,"Kobold Tunneler","48"
2024-08-05 14:42:16+00,Stesagorasb,StoreLootAction,"POINT(1589.14 1334.27)",8,7,58.42,"Morning Glory Dew","8766"
2024-08-05 14:42:17+00,Gonilda,AttackAnythingAction,"POINT(-14758.50 6136.97)",4,1,6.91,"Strigid Owl","1995"
2024-08-05 14:42:17+00,Apollophanes,XpGainAction,"POINT(-15805.40 6380.22)",1,4,29.57,"","25"
2024-08-05 14:42:17+00,Custa,AttackAnythingAction,"POINT(-112.84 -9168.58)",1,8,10.43,"Defias Cutpurse","94"
2024-08-05 14:42:17+00,Stesagorasb,AttackAnythingAction,"POINT(1589.14 1334.27)",8,7,58.42,"Skeletal Acolyte","1789"
2024-08-05 14:42:17+00,Eduardb,XpGainAction,"POINT(-14862.15 6040.00)",4,4,7.52,"Nightsaber","48"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Mana Oil","20745"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Mana Oil","20745"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Mana Oil","20745"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Wizard Oil","20744"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Wizard Oil","20744"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Wizard Oil","20744"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Wizard Oil","20744"
2024-08-05 14:42:17+00,Bonoqueb,AhAction,"POINT(900.91 -4952.08)",1,5,30.31,"Minor Wizard Oil","20744"
2024-08-05 14:42:17+00,Apollophanes,XpGainAction,"POINT(-15805.40 6380.22)",1,4,29.57,"","25"
2024-08-05 14:42:17+00,Richa,AttackAnythingAction,"POINT(-236.94 -9837.26)",1,9,6.59,"Kobold Tunneler","475"
2024-08-05 14:42:17+00,Nelpus,StoreLootAction,"POINT(-9104.11 -2920.98)",6,11,9.35,"Shiny Red Apple","4536"
2024-08-05 14:42:17+00,Roysea,AttackAnythingAction,"POINT(742.30 -9748.08)",1,4,9.07,"Rockhide Boar","524"
2024-08-05 14:42:17+00,Theudis,StoreLootAction,"POINT(236.35 -5333.38)",1,2,18.74,"Pioneer Gloves","6521"
2024-08-05 14:42:17+00,Yfame,StoreLootAction,"POINT(1348.09 -10994.66)",1,1,31.21,"Lesser Mana Potion","3385"
2024-08-05 14:42:17+00,Yfame,StoreLootAction,"POINT(1348.09 -10994.66)",1,1,31.21,"Mutton Chop","3770"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Minor Healing Potion","118"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Lesser Healing Potion","858"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Lesser Mana Potion","3385"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Formula: Enchant Bracer - Minor Strength","6347"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Sturdy Quarterstaff","4566"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Silver Ore","2775"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Small Dagger","2764"
2024-08-05 14:42:17+00,Adelulfb,StoreLootAction,"POINT(-11441.08 -3281.02)",6,1,19.22,"Red-speckled Mushroom","4605"
2024-08-05 14:42:18+00,Godefraya,XpGainAction,"POINT(2226.64 -2821.86)",1,4,30.76,"Black Ooze","162"
2024-08-05 14:42:18+00,Florencia,AttackAnythingAction,"POINT(-8740.67 -3266.93)",2,7,4.83,"Dire Mottled Boar","3099"
2024-08-05 14:42:18+00,Godefraya,XpGainAction,"POINT(2226.64 -2821.86)",1,4,30.76,"Black Ooze","162"
2024-08-05 14:42:18+00,Cretheus,AttackAnythingAction,"POINT(-104.86 -6155.81)",3,4,6.10,"Rockjaw Raider","1718"
2024-08-05 14:42:18+00,Iphigeniaa,XpGainAction,"POINT(-14923.82 -958.68)",1,4,30.23,"Antlered Courser","162"
2024-08-05 14:42:18+00,Thietgardaa,XpGainAction,"POINT(-13585.04 2999.16)",7,9,16.12,"Wild Grell","110"
2024-08-05 14:42:18+00,Thietgardaa,AttackAnythingAction,"POINT(-13585.04 2999.16)",7,9,16.12,"Wild Grell","2190"
2024-08-05 14:42:18+00,Algaiab,XpGainAction,"POINT(-726.23 -5151.91)",3,2,30.55,"Addled Leper","226"
2024-08-05 14:42:18+00,Thietgardaa,XpGainAction,"POINT(-13585.04 2999.16)",7,9,16.12,"Wild Grell","110"
2024-08-05 14:42:18+00,Sigibalda,XpGainAction,"POINT(-9305.05 -3975.63)",8,7,7.64,"Scorpid Worker","15"
2024-08-05 14:42:18+00,Sigibalda,AttackAnythingAction,"POINT(-9305.05 -3975.63)",8,7,7.64,"Scorpid Worker","3124"
2024-08-05 14:42:18+00,Algaiab,XpGainAction,"POINT(-726.23 -5151.91)",3,2,30.55,"Addled Leper","226"
2024-08-05 14:42:18+00,Amica,XpGainAction,"POINT(-15262.46 6113.95)",1,2,12.51,"Gnarlpine Shaman","39"
2024-08-05 14:42:18+00,Sigibalda,XpGainAction,"POINT(-9305.05 -3975.63)",8,7,7.64,"Scorpid Worker","15"
2024-08-05 14:42:18+00,Heweralda,StoreLootAction,"POINT(3171.58 -9709.09)",1,2,30.28,"Wool Cloth","2592"
2024-08-05 14:42:18+00,Amica,XpGainAction,"POINT(-15262.46 6113.95)",1,2,12.51,"Gnarlpine Shaman","39"
2024-08-05 14:42:18+00,Lezaetaa,StoreLootAction,"POINT(95.67 -8736.21)",1,2,5.17,"Chipped Claw","7074"
2024-08-05 14:42:19+00,Kinburgab,XpGainAction,"POINT(-13538.65 2977.17)",1,8,15.53,"Wild Grell","61"
2024-08-05 14:42:19+00,Alkmenac,GuildLeaveAction,"POINT(-255.42 2240.88)",8,7,16.32,"Cabal of Kalimdor","48"
2024-08-05 14:42:19+00,Hieronymusa,XpGainAction,"POINT(958.58 -916.92)",1,2,32.14,"Mudsnout Shaman","238"
2024-08-05 14:42:19+00,Lezaetaa,AttackAnythingAction,"POINT(95.67 -8736.21)",1,2,5.17,"Kobold Vermin","6"
2024-08-05 14:42:19+00,Giraudusb,StoreLootAction,"POINT(-12090.79 -7628.55)",5,9,30.19,"Charred Razormane Wand","5092"
2024-08-05 14:42:19+00,Giraudusb,StoreLootAction,"POINT(-12090.79 -7628.55)",5,9,30.19,"Schematic: Small Seaforium Charge","4409"
2024-08-05 14:42:19+00,Giraudusb,StoreLootAction,"POINT(-12090.79 -7628.55)",5,9,30.19,"Linen Cloth","2589"
2024-08-05 14:42:19+00,Gotwinus,StoreLootAction,"POINT(-181.04 1722.57)",8,3,31.03,"Haunch of Meat","2287"
2024-08-05 14:42:19+00,Eduardb,StoreLootAction,"POINT(-14862.15 6040.00)",4,4,7.52,"Small Leather Collar","4813"
2024-08-05 14:42:19+00,Eduardb,StoreLootAction,"POINT(-14862.15 6040.00)",4,4,7.52,"Discolored Fang","4814"
2024-08-05 14:42:19+00,Mabileiteb,AutoReleaseSpiritAction,"POINT(2474.60 -1715.02)",3,1,24.41,"",""
2024-08-05 14:42:19+00,Aluiuac,StoreLootAction,"POINT(445.81 -5517.42)",1,4,31.15,"Light Leather","2318"
2024-08-05 14:42:19+00,Annabellc,AcceptInvitationAction,"POINT(-9267.16 -2050.79)",8,4,25.09,"Ablerusa","2"
2024-08-05 14:42:19+00,Eduardb,AttackAnythingAction,"POINT(-14862.15 6040.00)",4,4,7.52,"Nightsaber","2042"
2024-08-05 14:42:19+00,Reynardb,XpGainAction,"POINT(1421.51 583.49)",3,3,33.48,"Mountain Lion","384"
2024-08-05 14:42:20+00,Reynardb,XpGainAction,"POINT(1421.51 583.49)",3,3,33.48,"Mountain Lion","384"
2024-08-05 14:42:20+00,Diggina,AttackAnythingAction,"POINT(895.58 -10132.90)",1,2,23.14,"Black Ravager","628"
2024-08-05 14:42:20+00,Hieronymusa,XpGainAction,"POINT(958.58 -916.92)",1,2,32.14,"Mudsnout Shaman","238"
2024-08-05 14:42:20+00,Kinburgab,XpGainAction,"POINT(-13538.65 2977.17)",1,8,15.53,"Wild Grell","61"
2024-08-05 14:42:20+00,Mundoa,AcceptInvitationAction,"POINT(-346.38 2270.94)",2,7,30.96,"Gotwinus","2"
2024-08-05 14:42:20+00,Gotwinus,GuildLeaveAction,"POINT(-181.04 1722.57)",8,3,31.03,"Grammaton Alliance","50"
2024-08-05 14:42:20+00,Tydeus,AcceptInvitationAction,"POINT(1257.82 -5034.01)",7,1,9.74,"Romainneb","2"
2024-08-05 14:42:20+00,Godefraya,StoreLootAction,"POINT(2226.64 -2821.86)",1,4,30.76,"Gelatinous Goo","3669"
2024-08-05 14:42:20+00,Optatac,XpGainAction,"POINT(-9438.72 -4421.18)",8,5,5.44,"Mottled Boar","27"
2024-08-05 14:42:20+00,Giraudusb,EquipAction,"POINT(-12090.79 -7628.55)",5,9,30.19,"Watcher's Star","15973"
2024-08-05 14:42:20+00,Optatac,XpGainAction,"POINT(-9438.72 -4421.18)",8,5,5.44,"Mottled Boar","27"
2024-08-05 14:42:20+00,Dulcieb,AttackAnythingAction,"POINT(355.34 -8911.26)",1,9,7.73,"Defias Thug","38"
2024-08-05 14:42:20+00,Peneusb,AcceptInvitationAction,"POINT(-631.00 -8871.92)",1,2,21.18,"Altzagaratea","2"
2024-08-05 14:42:20+00,Moderteb,AcceptInvitationAction,"POINT(-354.67 -9173.88)",4,11,21.44,"Leudbaldb","2"
2024-08-05 14:42:20+00,Edurtzetaa,AcceptQuestAction,"POINT(-388.23 -8553.00)",1,9,30.21,"The Perenolde Tiara","543"
2024-08-05 14:42:21+00,Amica,AttackAnythingAction,"POINT(-15262.46 6113.95)",1,2,12.51,"Gnarlpine Shaman","2009"
2024-08-05 14:42:21+00,Snatob,XpGainAction,"POINT(-13920.07 2827.33)",4,4,15.21,"Thistle Bear","75"
2024-08-05 14:42:21+00,Goddas,XpGainAction,"POINT(2564.87 -2872.00)",7,9,30.57,"Highland Raptor","194"
2024-08-05 14:42:21+00,Gutthikasb,AcceptInvitationAction,"POINT(497.83 -5594.52)",3,2,6.92,"Romainneb","3"
2024-08-05 14:42:21+00,Annabellc,GuildLeaveAction,"POINT(-9265.49 -2049.08)",8,4,25.09,"Final Army","68"
2024-08-05 14:42:21+00,Goddas,XpGainAction,"POINT(2564.87 -2872.00)",7,9,30.57,"Highland Raptor","194"
2024-08-05 14:42:21+00,Snatob,XpGainAction,"POINT(-13920.07 2827.33)",4,4,15.21,"Thistle Bear","75"
2024-08-05 14:42:21+00,Haat,XpGainAction,"POINT(-14022.68 2314.61)",4,3,14.58,"Blackwood Windtalker","100"
2024-08-05 14:42:21+00,Galefridusb,XpGainAction,"POINT(-15382.25 5698.85)",1,2,12.72,"Gnarlpine Augur","65"
2024-08-05 14:42:21+00,Haat,XpGainAction,"POINT(-14022.68 2314.61)",4,3,14.58,"Blackwood Windtalker","100"
2024-08-05 14:42:21+00,Flurry,AttackAnythingAction,"POINT(-10115.79 -2326.93)",2,1,21.69,"Venture Co. Enforcer","3283"
2024-08-05 14:42:21+00,Galefridusb,XpGainAction,"POINT(-15382.25 5698.85)",1,2,12.72,"Gnarlpine Augur","65"
2024-08-05 14:42:21+00,Gawyna,AttackAnythingAction,"POINT(-15071.31 -1289.08)",4,3,29.27,"Corrosive Sap Beast","4021"
2024-08-05 14:42:21+00,Uinebarga,XpGainAction,"POINT(144.58 -8714.97)",7,1,6.58,"Kobold Worker","58"
2024-08-05 14:42:21+00,Barbot,XpGainAction,"POINT(-530.28 -9812.89)",1,1,18.96,"","35"
2024-08-05 14:42:21+00,Algaiab,StoreLootAction,"POINT(-726.23 -5151.91)",3,2,30.55,"White Punch Card","9279"
2024-08-05 14:42:21+00,Algaiab,StoreLootAction,"POINT(-726.23 -5151.91)",3,2,30.55,"Silk Cloth","4306"
2024-08-05 14:42:21+00,Algaiab,StoreLootAction,"POINT(-726.23 -5151.91)",3,2,30.55,"Shoddy Blunderbuss","2783"
2024-08-05 14:42:21+00,Uinebarga,XpGainAction,"POINT(144.58 -8714.97)",7,1,6.58,"Kobold Worker","58"
2024-08-05 14:42:21+00,Barbot,XpGainAction,"POINT(-530.28 -9812.89)",1,1,18.96,"","35"
2024-08-05 14:42:21+00,Orellb,GuildLeaveAction,"POINT(-570.30 -14284.03)",4,3,22.50,"Theramore Azeroth","71"
2024-08-05 14:42:21+00,Yfame,StoreLootAction,"POINT(1350.91 -11010.97)",1,1,31.21,"Nightcrawlers","6530"
2024-08-05 14:42:21+00,Aldrutha,CheckMountStateAction,"POINT(-9298.57 -2011.58)",5,1,57.06,"Brown Skeletal Horse","59"
2024-08-05 14:42:21+00,Mahthildisc,StoreLootAction,"POINT(-13274.31 -6054.22)",6,3,8.20,"Shiny Red Apple","4536"
2024-08-05 14:42:21+00,Evrouina,XpGainAction,"POINT(-9896.99 -4574.59)",5,5,20.16,"","105"
