Arugal,"POINT(13149.54 -9989.37)",81.21,0.00,1,2260
Mr. Smite,"POINT(13411.81 -8457.05)",20.37,0.00,1,2260
High Inquisitor Whitemane,"POINT(13017.64 -243.49)",29.09,0.00,1,2260
Frostwolf Wolf Rider Commander,"POINT(13680.15 -12756.20)",52.55,0.00,1,2260
Willix the Importer,"POINT(13184.75 -6663.03)",65.57,0.00,1,2260
Doperel,"POINT(15824.31 -12038.78)",-78.14,0.00,1,2260
Spirit of Veng,"POINT(16005.35 -6503.70)",-31.71,0.00,1,2260
Ferra,"POINT(15617.95 -3204.74)",28.62,0.00,1,2260
Lord Vyletongue,"POINT(15800.85 -6810.22)",-47.69,0.00,1,2260
Jaz,"POINT(15682.23 -12689.12)",-68.35,0.00,1,2260
Crest Killer,"POINT(15768.00 -12711.21)",-70.19,0.00,1,2260
Disciple of Naralex,"POINT(13296.85 -7799.96)",-78.09,0.00,1,2260
Theka the Martyr,"POINT(13438.99 1607.61)",9.00,0.00,1,2260
Deathstalker Adamant,"POINT(13189.84 -10013.74)",81.26,0.00,1,2260
Marshal Windsor,"POINT(15758.31 -12958.99)",-77.73,0.00,1,2260
Jergosh the Invoker,"POINT(15348.32 -5261.10)",-21.80,0.00,1,2260
Commander Springvale,"POINT(13044.12 -9992.62)",102.84,0.00,1,2260
Lieutenant Stouthandle,"POINT(13332.67 -11536.76)",15.08,0.00,1,2260
Gaelden Hammersmith,"POINT(13139.00 -10933.95)",38.03,0.00,1,2260
Doomrel,"POINT(15814.93 -11994.19)",-78.14,0.00,1,2260
Archmage Tarsis Kir-Moldir,"POINT(18927.34 -9658.64)",299.73,0.00,1,43
Scarshield Infiltrator,"POINT(13185.24 3197.34)",64.35,0.00,1,2260
Overlord Wyrmthalak,"POINT(13271.14 3117.91)",90.75,0.00,1,2260
Fenrus the Devourer,"POINT(13134.90 -9905.64)",128.78,0.00,1,2260
Rotgrip,"POINT(15647.16 -7517.01)",-199.55,0.00,1,2260
Razorlash,"POINT(15591.36 -6580.20)",-62.50,0.00,1,2260
Shendralar Provisioner,"POINT(15702.54 -2996.74)",-48.38,0.00,1,2260
Vethsera,"POINT(18614.22 -11213.13)",135.62,0.00,1,2260
Zealot LorKhan,"POINT(16119.93 -9412.78)",62.01,0.00,1,2260
Shade of Eranikus,"POINT(13165.63 -2914.87)",-90.75,0.00,1,14
Duros,"POINT(13255.84 -12884.87)",99.37,0.00,1,2260
Cookie,"POINT(13464.67 -8503.52)",16.93,0.00,1,2260
Hydromancer Velratha,"POINT(13072.91 1509.63)",8.99,0.00,1,2260
Primalist Thurloga,"POINT(13386.67 -12823.49)",60.34,0.00,1,2260
Hydrospawn,"POINT(16600.16 -3112.82)",-59.95,0.00,1,2260
Malor the Zealous,"POINT(15537.83 -8445.95)",135.75,0.00,1,2260
Aggem Thorncurse,"POINT(13512.90 -6775.10)",73.18,0.00,1,2260
Lorekeeper Mykos,"POINT(15688.51 -2924.23)",-48.47,0.00,1,2260
Captain Drenn,"POINT(16003.80 2230.54)",21.47,0.00,1,2260
ChoRush the Observer,"POINT(15672.21 -2283.41)",37.40,0.00,1,2260
Halycon,"POINT(13123.10 2946.63)",64.49,0.00,1,2260
General Angerforge,"POINT(15511.40 -12622.94)",-59.98,0.00,1,2260
Oro Eyegouge,"POINT(13000.00 1718.74)",48.26,0.00,1,2
Master Elemental Shaper Krixix,"POINT(15391.57 -449.94)",465.05,0.00,1,2260
Golem Lord Argelmach,"POINT(15516.50 -12428.53)",-53.64,0.00,1,2260
Tsuzee,"POINT(15599.99 -2988.76)",-4.31,0.00,1,2260
Field Marshal Teravaine,"POINT(13481.91 -11661.71)",33.28,0.00,1,2260
Commander Malgor,"POINT(13393.62 -12594.25)",54.64,0.00,1,2260
Commander Mortimer,"POINT(13175.36 -10815.07)",63.67,0.00,1,2260
Lieutenant Greywand,"POINT(13304.13 -11419.90)",19.82,0.00,1,2260
Odo the Blindwatcher,"POINT(13157.48 -10006.73)",100.11,0.00,1,2260
Major Yeggeth,"POINT(15986.06 2178.68)",21.47,0.00,1,2260
Charlga Razorflank,"POINT(13112.15 -6667.01)",79.14,0.00,1,2260
The Unforgiven,"POINT(15837.69 -8348.54)",131.76,0.00,1,2260
Wing Commander Ichman,"POINT(13308.63 -12801.50)",114.15,0.00,1,2260
Guard Moldar,"POINT(16164.90 -2706.69)",-24.56,0.00,1,2260
Razorclaw the Butcher,"POINT(13045.60 -9972.62)",76.28,0.00,1,2260
Ruuzlu,"POINT(13282.46 1559.56)",54.96,0.00,1,2260
Wolf Master Nandos,"POINT(13141.53 -9890.75)",155.76,0.00,1,2260
Sorcerer Ashcrombe,"POINT(13181.01 -10010.93)",81.26,0.00,1,2260
Princess Theradras,"POINT(15498.01 -7531.19)",-124.48,0.00,1,2260
Grunnda Wolfheart,"POINT(13352.92 -12748.85)",63.25,0.00,1,2260
Alzzin the Wildshaper,"POINT(16589.00 -2842.56)",-119.96,0.00,1,2260
Captain Qeez,"POINT(16051.59 2256.31)",21.60,0.00,1,2260
Ras Frostwhisper,"POINT(15381.18 -10836.67)",83.91,0.00,1,2260
Akumai,"POINT(13867.62 -6154.28)",-33.89,0.00,1,17
Zanza the Restless,"POINT(15933.23 -9723.18)",81.11,0.00,1,2260
High Inquisitor Fairbanks,"POINT(13062.44 -286.76)",30.39,0.00,1,2260
Lord Serpentis,"POINT(13447.38 -7783.79)",-28.52,0.00,1,2
Blood Seeker,"POINT(13180.70 -10018.81)",100.11,0.00,1,2260
Cannon Master Willey,"POINT(15348.32 -8493.45)",125.08,0.00,1,2260
Awbee,"POINT(13205.40 3211.09)",110.85,0.00,1,2260
Celebras the Cursed,"POINT(15503.23 -6832.98)",-86.59,0.00,1,2260
Draka,"POINT(13250.22 -12869.84)",99.37,0.00,1,2260
Grimlok,"POINT(13000.00 -4539.43)",-40.96,0.00,1,2260
Stomper Kreeg,"POINT(16064.36 -2626.17)",-2.50,0.00,1,2260
Interrogator Vishas,"POINT(13292.27 340.93)",7.57,0.00,1,2260
Nerubenkan,"POINT(15939.85 -8212.04)",144.29,0.00,1,2260
Ribbly Screwspigot,"POINT(15700.50 -12396.86)",-49.68,0.00,1,2260
Lord Blackwood,"POINT(15371.62 -10611.36)",109.88,0.00,1,2260
Houndmaster Grebmar,"POINT(15707.55 -12667.66)",-84.49,0.00,1,2260
Arch Druid Renferal,"POINT(13122.81 -10774.73)",51.63,0.00,1,2260
Archaedas,"POINT(13182.99 -4491.80)",-51.70,0.00,1,2260
Ancient Stone Keeper,"POINT(13234.05 -4634.57)",-48.37,0.00,1,2260
Ragglesnout,"POINT(13220.12 -2054.87)",28.77,0.00,1,2260
Captain Kromcrush,"POINT(15680.03 -2489.81)",29.46,0.00,1,2260
Grand Crusader Dathrohan,"POINT(15455.55 -8651.18)",136.81,0.00,1,2260
Lady Sarevess,"POINT(13000.00 -5605.76)",-57.12,0.00,1,1
Revanchion,"POINT(15610.47 -3223.70)",-4.40,0.00,1,2260
Maleki the Pallid,"POINT(16058.79 -8031.21)",135.74,0.00,1,2260
RhahkZor,"POINT(13067.70 -8625.87)",54.52,0.00,1,2260
Taragaman the Hungerer,"POINT(15407.46 -5129.03)",-18.75,0.00,1,2260
Archmage Arugal,"POINT(13151.15 -9846.78)",155.79,0.00,1,2260
Lieutenant Lewis,"POINT(13220.36 -11995.31)",57.54,0.00,1,2260
Blastmaster Emi Shortfuse,"POINT(13808.70 -3617.60)",-152.40,0.00,1,2260
Obsidian Sentinel,"POINT(13067.31 -4759.90)",-36.36,0.00,1,2260
Doctor Theolen Krastinov,"POINT(15617.90 -10629.31)",85.31,0.00,1,2260
Marduk Blackpool,"POINT(15406.24 -10661.19)",104.66,0.00,1,2260
Captain Greenskin,"POINT(13447.47 -8498.33)",41.23,0.00,1,2260
Lieutenant Largent,"POINT(13279.04 -11435.36)",16.34,0.00,1,2260
Blood Steward of Kirtonos,"POINT(15523.59 -10646.67)",115.79,0.00,1,2260
Mordresh Fire Eye,"POINT(13453.20 -1953.00)",63.47,0.00,1,2260
Tobias Seecher,"POINT(15824.01 -12727.78)",-75.16,0.00,1,2260
Wing Commander Mulverick,"POINT(13374.75 -12845.40)",91.15,0.00,1,2260
Pimgib,"POINT(16602.48 -3124.31)",16.42,0.00,1,2260
Bloodmage Thalnos,"POINT(13000.00 374.72)",-7.92,0.00,1,2260
Commander Mulfort,"POINT(13356.17 -12914.27)",89.24,0.00,1,2260
Roogug,"POINT(13394.87 -6714.42)",80.38,0.00,1,2260
Wing Commander Vipore,"POINT(13394.26 -12722.82)",57.69,0.00,1,2260
Baelog,"POINT(13338.11 -4949.14)",-44.37,0.00,1,2260
Verdan the Everliving,"POINT(13389.99 -7746.85)",-30.99,0.00,1,2
Rattlegore,"POINT(15350.79 -10674.42)",95.97,0.00,1,2260
Commander Randolph,"POINT(13484.28 -11655.61)",40.39,0.00,1,2260
Angerrel,"POINT(15753.43 -12060.28)",-85.59,0.00,1,2260
Colonel Zerran,"POINT(16024.29 2155.42)",21.47,0.00,1,2260
Shendralar Ancient,"POINT(15765.64 -3105.65)",25.14,0.00,1,2260
Tendris Warpwood,"POINT(15685.90 -3103.01)",-23.30,0.00,1,2260
Eric The Swift,"POINT(13336.35 -4954.47)",-44.38,0.00,1,2260
Crowd Pummeler 9-60,"POINT(13309.49 -3991.80)",-272.51,0.00,1,2260
Vilerel,"POINT(15732.60 -12003.01)",-85.59,0.00,1,2260
Sandfury Executioner,"POINT(13008.12 1715.92)",45.96,0.00,1,2260
Kresh,"POINT(13103.16 -7729.40)",-106.70,0.00,1,2260
Emperor Dagran Thaurissan,"POINT(16364.42 -11895.15)",-87.59,0.00,1,2260
Ambassador Flamelash,"POINT(15771.79 -12265.58)",-61.30,0.00,1,2260
Weegli Blastfuse,"POINT(13000.65 1710.17)",48.42,0.00,1,2
Guard Fengus,"POINT(15903.44 -2760.61)",11.65,0.00,1,2260
Jammalan the Prophet,"POINT(13217.33 -2681.55)",-88.14,0.00,1,14
The Ravenian,"POINT(15524.14 -10708.26)",75.22,0.00,1,2260
Plugger Spazzring,"POINT(15710.71 -12386.86)",-42.96,0.00,1,2260
Houndmaster Loksey,"POINT(14677.58 -1325.68)",18.63,0.00,1,2260
Vanndar Stormpike,"POINT(13055.00 -10781.50)",50.70,0.00,1,2260
Ghamoo-ra,"POINT(13201.93 -5748.26)",-52.64,0.00,1,17
Witch Doctor Zumrah,"POINT(13281.90 1741.29)",11.60,0.00,1,1
Grethok the Controller,"POINT(15448.59 -668.02)",413.46,0.00,1,2260
East Frostwolf Warmaster,"POINT(13272.61 -12882.30)",99.35,0.00,1,2260
Mother Smolderweb,"POINT(13350.81 3005.03)",10.17,0.00,1,2260
Mountaineer Boombellow,"POINT(13194.76 -10890.51)",33.45,0.00,1,2260
Lord Alexei Barov,"POINT(15613.49 -10632.84)",70.86,0.00,1,2260
Old Ironbark,"POINT(16445.00 -3189.57)",-57.75,0.00,1,2260
Baroness Anastari,"POINT(16126.76 -8211.68)",148.18,0.00,1,2260
Commander Duffy,"POINT(13340.52 -10831.34)",30.39,0.00,1,2260
Seethrel,"POINT(15786.11 -11988.77)",-78.06,0.00,1,2260
Lieutenant Murp,"POINT(13388.07 -12234.97)",66.69,0.00,1,2260
Galgann Firehammer,"POINT(13040.59 -4606.52)",-46.86,0.00,1,2260
Wing Commander Jeztor,"POINT(13560.74 -11136.85)",72.02,0.00,1,2260
Captain Tuubid,"POINT(16095.88 2222.35)",21.47,0.00,1,2260
Commander Karl Philips,"POINT(13406.73 -11307.09)",49.27,0.00,1,2260
Scarlet Conjuror,"POINT(14799.42 199.23)",18.76,0.00,1,2260
Lieutenant Stronghoof,"POINT(13448.24 -12114.09)",60.28,0.00,1,2260
Bazil Thredd,"POINT(13137.78 -9294.15)",-33.94,0.00,1,2260
Stormpike Stable Master,"POINT(13065.85 -10893.69)",43.27,0.00,1,2260
Stratholme Courier,"POINT(15704.28 -8591.48)",132.05,0.00,1,2260
Hamhock,"POINT(13109.13 -9280.63)",-35.11,0.00,1,2260
Olaf,"POINT(13323.21 -4953.12)",-47.70,0.00,1,2260
War Master Voone,"POINT(13243.59 3130.50)",-18.65,0.00,1,2260
Immolthar,"POINT(15349.31 -3155.48)",-29.45,0.00,1,1
Oggleflint,"POINT(15518.83 -5031.84)",-38.80,0.00,1,2260
Shadowfang Wolfguard,"POINT(13000.00 -9995.28)",94.68,0.00,1,2260
Haterel,"POINT(15722.75 -12029.15)",-85.59,0.00,1,2260
Pusillin,"POINT(16359.64 -3031.21)",-4.06,0.00,1,2260
Dughal Stormwing,"POINT(15613.74 -13000.00)",-77.04,0.00,1,2260
Noxxion,"POINT(15772.55 -6428.69)",-80.00,0.00,1,2260
Murgot Deepforge,"POINT(13105.16 -10856.32)",41.74,0.00,1,2260
Vectus,"POINT(15423.37 -10668.08)",104.66,0.00,1,2260
Antusul,"POINT(13627.62 1644.97)",15.02,0.00,1,2260
Revelosh,"POINT(13294.08 -4821.73)",-44.55,0.00,1,2260
Gloomrel,"POINT(15778.90 -12048.64)",-85.59,0.00,1,2260
Baron Silverlaine,"POINT(13006.21 -10045.37)",76.24,0.00,1,2260
Guard Slipkik,"POINT(15628.02 -2567.02)",-25.32,0.00,1,2260
Lorekeeper Lydros,"POINT(15639.25 -2953.07)",-48.38,0.00,1,2260
Bazzalan,"POINT(15411.50 -5269.15)",7.82,0.00,1,2260
Lord Cobrahn,"POINT(13007.88 -7816.13)",-72.63,0.00,1,2260
Lord Pythas,"POINT(13663.31 -7628.18)",-79.50,0.00,1,2260
Shadow Hunter Voshgajin,"POINT(13267.14 3019.35)",24.71,0.00,1,2260
Jotek,"POINT(13414.62 -12717.84)",56.45,0.00,1,2260
Instructor Malicia,"POINT(15524.42 -10724.90)",85.31,0.00,1,2260
Baron Rivendare,"POINT(15747.32 -8031.19)",115.14,0.00,1,2260
West Frostwolf Warmaster,"POINT(13273.00 -12861.95)",98.87,0.00,1,2260
Commander Louis Philips,"POINT(13399.08 -12268.58)",90.88,0.00,1,2260
Zevrim Thornhoof,"POINT(16609.75 -3152.38)",-37.88,0.00,1,2260
Vile Bat,"POINT(13176.63 -10013.20)",100.11,0.00,1,2260
Old Serrakis,"POINT(13583.18 -6052.58)",-50.62,0.00,1,17
Stormpike Ram Rider Commander,"POINT(13046.92 -10903.90)",42.08,0.00,1,2260
Corporal Noreg Stormpike,"POINT(13127.06 -10907.25)",39.01,0.00,1,2260
Fineous Darkvire,"POINT(15873.66 -12315.30)",-71.46,0.00,1,2260
King Gordok,"POINT(15680.42 -2287.70)",37.40,0.00,1,2260
Landslide,"POINT(15766.66 -7202.41)",-59.82,0.00,1,2260
Wing Commander Guse,"POINT(13375.24 -12835.93)",91.26,0.00,1,2260
Kam Deepfury,"POINT(13075.19 -9243.51)",-34.86,0.00,1,2260
Skum,"POINT(13733.13 -7948.57)",-69.18,0.00,1,2260
Lorekeeper Kildrath,"POINT(15720.30 -2982.25)",-48.46,0.00,1,2260
Lieutenant Rugba,"POINT(13417.81 -12141.53)",61.16,0.00,1,2260
Lieutenant Spencer,"POINT(13413.64 -11382.89)",43.12,0.00,1,2260
Commander Dardosh,"POINT(13307.75 -12075.01)",75.09,0.00,1,2260
Lieutenant Voltalar,"POINT(13239.04 -12002.86)",57.55,0.00,1,2260
Lieutenant Grummus,"POINT(13352.31 -12083.11)",46.80,0.00,1,2260
Lieutenant Lonadin,"POINT(13280.94 -11423.96)",17.30,0.00,1,2260
Lieutenant Mancuso,"POINT(13524.17 -11544.83)",44.81,0.00,1,2260
Jandice Barov,"POINT(15448.83 -10543.34)",95.92,0.00,1,2260
Captain Xurrem,"POINT(16078.20 2176.70)",21.47,0.00,1,2260
Smith Regzar,"POINT(13360.33 -12755.43)",62.66,0.00,1,2260
Captain Balinda Stonehearth,"POINT(13330.60 -11561.72)",15.65,0.00,1,2260
BaelGar,"POINT(15348.32 -12572.91)",-71.99,0.00,1,2260
Captain Galvangar,"POINT(13211.92 -12048.06)",57.01,0.00,1,2260
Icewing Marshal,"POINT(13048.72 -10788.24)",50.22,0.00,1,2260
Stonehearth Marshal,"POINT(13063.94 -10783.88)",50.22,0.00,1,2260
Iceblood Warmaster,"POINT(13265.99 -12867.92)",98.41,0.00,1,2260
High Interrogator Gerstahn,"POINT(15679.03 -12964.77)",-70.30,0.00,1,2260
Rethilgore,"POINT(13180.45 -10022.12)",81.18,0.00,1,2260
Sneeds Shredder,"POINT(13123.38 -8743.51)",57.30,0.00,1,2260
Overlord Ramtusk,"POINT(13336.39 -6654.28)",85.90,0.00,1,2260
Agathelos the Raging,"POINT(13000.00 -6863.01)",63.29,0.00,1,2260
Death Speaker Jargba,"POINT(13565.20 -6710.98)",73.95,0.00,1,2260
Prince Tortheldrin,"POINT(15535.84 -2984.78)",-48.38,0.00,1,2260
Twilight Lord Kelris,"POINT(13569.33 -6124.67)",-25.79,0.00,1,17
Gelihast,"POINT(13372.84 -5718.49)",-48.14,0.00,1,17
Electrocutioner 6000,"POINT(13169.24 -3652.09)",-216.81,0.00,1,2260
Spawn of Hakkar,"POINT(13133.79 -2722.49)",-148.80,0.00,1,14
Ogom the Wretched,"POINT(13221.90 -2677.23)",-88.14,0.00,1,14
Hazzas,"POINT(13000.00 -2904.55)",-90.83,0.00,1,14
Glutton,"POINT(13117.81 -1950.91)",23.76,0.00,1,2260
Lady Faltheress,"POINT(13428.78 -1836.44)",56.80,0.00,1,2260
Herod,"POINT(14848.32 519.47)",6.26,0.00,1,2260
Major Pakkon,"POINT(16049.92 2135.73)",21.69,0.00,1,2260
Arcanist Doan,"POINT(14845.40 -1297.30)",18.49,0.00,1,2260
Goraluk Anvilcrack,"POINT(13034.32 3281.52)",110.95,0.00,1,2260
Death Lord,"POINT(18628.67 -9739.91)",273.56,0.00,1,43
Lord Incendius,"POINT(15799.83 -12381.78)",-71.90,0.00,1,2260
Commander Gorshak,"POINT(15711.08 -12903.14)",-70.03,0.00,1,2260
Kharan Mighthammer,"POINT(15743.13 -12857.29)",-64.99,0.00,1,2260
Phalanx,"POINT(15762.85 -12427.48)",-43.61,0.00,1,2260
Shill Dinger,"POINT(15697.05 -12652.37)",-70.98,0.00,1,2260
Magmus,"POINT(16192.09 -11894.61)",-91.97,0.00,1,2260
Lorekeeper Polkelt,"POINT(15521.13 -10536.68)",85.31,0.00,1,2260
Magistrate Barthilas,"POINT(16030.15 -8403.79)",137.98,0.00,1,2260
Balzaphon,"POINT(15891.12 -8333.75)",131.04,0.00,1,2260
Magister Kalendris,"POINT(15586.20 -3084.26)",-4.31,0.00,1,2260
Master Craftsman Omarion,"POINT(18692.17 -9810.84)",298.21,0.00,1,43
Scarlet Monastery entrance,"POINT(798.43 2924.38)",157.61,0.00,1,2260
Deadmines entrance,"POINT(-1685.34 -11208.50)",21.76,0.00,1,2260
Stormwind Stockade entrance,"POINT(-848.56 -8761.85)",83.81,0.00,1,2260
Deadmines exit,"POINT(13007.91 -8448.57)",60.56,0.00,1,2260
Deadmines exit,"POINT(13623.72 -8544.96)",30.80,0.00,1,2260
Shadowfang Keep entrance,"POINT(-1576.35 -229.49)",74.89,0.00,1,2260
Shadowfang Keep exit,"POINT(13198.50 -10000.98)",75.75,0.00,1,2260
Wailing Caverns exit,"POINT(13283.27 -7837.17)",-70.65,0.00,1,2260
Wailing Caverns entrance,"POINT(-11457.22 -4433.60)",17.54,0.00,1,2260
Razorfen Kraul exit,"POINT(13441.97 -6921.02)",82.88,0.00,1,2260
Razorfen Kraul entrance,"POINT(-12014.01 -8136.70)",82.11,0.00,1,2260
Blackfathom Deeps entrance,"POINT(-14426.97 572.37)",-27.06,0.00,1,17
Blackfathom Deeps exit,"POINT(13292.67 -5454.47)",-37.41,0.00,1,17
Uldaman entrance,"POINT(2954.63 -6053.73)",209.69,0.00,1,2260
Uldaman exit,"POINT(13421.14 -4824.33)",-43.23,0.00,1,2260
Gnomeregan exit,"POINT(13674.79 -3414.87)",-152.66,0.00,1,2260
Gnomeregan entrance,"POINT(-939.62 -5161.33)",254.29,0.00,1,2260
Razorfen Downs entrance,"POINT(-11133.18 -8346.52)",82.97,0.00,1,2260
Razorfen Downs exit,"POINT(13000.00 -1825.68)",52.18,0.00,1,2260
Sunken Temple entrance,"POINT(3998.65 -10162.70)",-111.98,0.00,1,14
Sunken Temple exit,"POINT(13032.60 -2554.87)",-131.00,0.00,1,14
Stormwind Stockade exit,"POINT(13002.54 -9346.78)",-16.79,0.00,1,2260
Gnomeregan entrance,"POINT(-785.03 -4858.27)",237.06,0.00,1,2260
Gnomeregan exit,"POINT(13668.79 -3820.53)",-245.29,0.00,1,2260
Darnassus portal,"POINT(-16300.04 6267.48)",1314.60,0.00,1,2260
Ruttheran Village portal,"POINT(-14639.79 5119.41)",26.24,0.00,1,2260
Scarlet Monastery exit,"POINT(13376.62 241.95)",16.98,0.00,1,2260
Scarlet Monastery exit,"POINT(13108.61 -591.94)",15.67,0.00,1,2260
Scarlet Monastery exit,"POINT(14725.68 163.03)",16.78,0.00,1,2260
Scarlet Monastery exit,"POINT(14613.51 -1192.02)",17.04,0.00,1,2260
Scarlet Monastery entrance,"POINT(820.54 2925.18)",157.63,0.00,1,2260
Scarlet Monastery entrance,"POINT(839.27 2877.98)",159.05,0.00,1,2260
Scarlet Monastery entrance,"POINT(824.91 2859.73)",158.08,0.00,1,2260
Stormwind City portal,"POINT(-892.40 -9023.26)",29.51,0.00,1,2260
Stormwind City portal,"POINT(-880.50 -9020.09)",147.58,0.00,1,2260
Uldaman exit,"POINT(13084.69 -4809.86)",-39.39,0.00,1,2260
Uldaman entrance,"POINT(3762.19 -6606.48)",262.91,0.00,1,2260
ZulFarrak exit,"POINT(13457.42 1019.47)",9.43,0.00,1,2260
ZulFarrak entrance,"POINT(-10780.23 -10453.49)",11.11,0.00,1,2260
Thousand Needles portal,"POINT(-12074.86 -8630.74)",-7.02,0.00,1,2261
Onyxias Lair exit,"POINT(15348.32 -11338.32)",6.53,0.00,1,2260
Booty Bay portal,"POINT(-457.51 -14468.00)",11.98,0.00,1,2260
Dun Morogh portal,"POINT(-750.21 -5096.76)",256.55,0.00,1,2260
Blackrock Depths entrance,"POINT(937.67 -7176.63)",166.21,0.00,1,2260
Blackrock Spire entrance,"POINT(1239.13 -7518.19)",283.24,0.00,1,2260
Blackrock Spire exit,"POINT(13000.00 3214.05)",48.39,0.00,1,2260
Blackrock Depths exit,"POINT(15484.41 -12818.36)",-69.28,0.00,1,2260
Blackrock Spire exit,"POINT(13084.28 3166.47)",20.11,0.00,1,2261
Deeprun Tram exit,"POINT(17849.96 -5773.29)",-8.30,0.00,1,2260
Deeprun Tram exit,"POINT(15369.59 -5769.16)",-5.86,0.00,1,2260
Deeprun Tram entrance,"POINT(-514.03 -8346.46)",92.60,0.00,1,2260
Deeprun Tram entrance,"POINT(1330.46 -4840.26)",504.17,0.00,1,2260
Stratholme entrance,"POINT(4060.60 3237.46)",108.01,0.00,1,2260
Stratholme entrance,"POINT(3396.77 3392.46)",139.07,0.00,1,2260
Stratholme entrance,"POINT(3361.78 3392.56)",138.80,0.00,1,2260
Stratholme exit,"POINT(16043.06 -8482.24)",138.12,0.00,1,2260
Ragefire Chasm exit,"POINT(15557.55 -4881.71)",-17.37,0.00,1,2260
Ragefire Chasm entrance,"POINT(-9242.74 -1861.60)",-14.45,0.00,1,2260
Shadowfang Keep exit,"POINT(13127.92 -10057.10)",32.89,0.00,1,1
Horde PVP Barracks entrance,"POINT(-9436.40 -2036.64)",52.16,0.00,1,2260
Horde PVP Barracks exit,"POINT(15363.74 -1279.92)",26.13,0.00,1,2260
Alliance PVP Barracks entrance,"POINT(-409.20 -8768.08)",99.92,0.00,1,2260
Alliance PVP Barracks exit,"POINT(15365.06 -1779.92)",-4.26,0.00,1,2260
Scholomance entrance,"POINT(2548.73 1282.05)",81.40,0.00,1,2260
Scholomance exit,"POINT(15396.01 -10629.30)",139.71,0.00,1,2260
Alterac Valley exit,"POINT(13751.60 -12227.52)",48.88,0.00,1,2260
Alterac Valley exit,"POINT(13544.09 -10557.10)",90.93,0.00,1,2260
Onyxias Lair entrance,"POINT(-9917.89 -8448.61)",49.43,0.00,1,2260
Molten Core entrance,"POINT(15999.27 -12177.34)",-100.07,0.00,1,2260
Molten Core exit,"POINT(15348.32 -3849.98)",-99.01,0.00,1,2260
Maraudon exit,"POINT(16215.16 -6802.21)",-36.82,0.00,1,2260
Maraudon exit,"POINT(16041.74 -6554.07)",-47.25,0.00,1,2260
Maraudon entrance,"POINT(-16287.57 -5164.07)",71.71,0.00,1,2260
Maraudon entrance,"POINT(-16531.95 -4861.98)",81.26,0.00,1,2260
Dire Maul entrance,"POINT(-14603.97 -7410.48)",156.97,0.00,1,2260
Dire Maul entrance,"POINT(-14441.19 -7661.58)",156.96,0.00,1,2260
Dire Maul entrance,"POINT(-13793.97 -7708.21)",22.81,0.00,1,2260
Dire Maul entrance,"POINT(-14920.23 -7517.79)",156.22,0.00,1,2260
Dire Maul entrance,"POINT(-14919.18 -7421.96)",156.22,0.00,1,2260
Dire Maul entrance,"POINT(-14738.72 -7200.65)",157.13,0.00,1,2260
Dire Maul exit,"POINT(16001.88 -3173.37)",-7.46,0.00,1,2260
Dire Maul exit,"POINT(16002.30 -3092.84)",-7.47,0.00,1,2260
Dire Maul exit,"POINT(16170.80 -2862.15)",-6.59,0.00,1,2260
Dire Maul exit,"POINT(16316.57 -3079.95)",-6.71,0.00,1,2260
Dire Maul exit,"POINT(16476.62 -3320.07)",-6.72,0.00,1,2260
Dire Maul exit,"POINT(16998.83 -3113.09)",-37.04,0.00,1,2260
Dire Maul exit,"POINT(16402.57 -2923.05)",-29.63,0.00,1,2260
Molten Core entrance,"POINT(1035.87 -7510.87)",178.95,0.00,1,2260
Molten Core entrance,"POINT(1034.78 -7512.16)",173.21,0.00,1,2260
Blackwing Lair entrance,"POINT(13259.37 3319.27)",116.57,0.00,1,2260
Blackwing Lair exit,"POINT(15534.20 -727.59)",395.12,0.00,1,2260
ZulGurub entrance,"POINT(1236.43 -11915.80)",92.15,0.00,1,2260
ZulGurub exit,"POINT(15348.32 -9627.18)",93.56,0.00,1,2260
Arathi Basin exit,"POINT(18371.81 -12232.83)",-12.03,0.00,1,2275
Arathi Basin exit,"POINT(18975.50 -13000.00)",-15.99,0.00,1,2275
Ruins of AhnQiraj exit,"POINT(16104.18 2844.13)",27.74,0.00,1,2260
Ruins of AhnQiraj entrance,"POINT(-15178.65 -12104.94)",28.01,0.00,1,2260
AhnQiraj Temple entrance,"POINT(-15675.33 -11910.40)",125.86,0.00,1,2260
AhnQiraj Temple exit,"POINT(18544.11 -10945.02)",125.86,0.00,1,2260
Naxxramas entrance,"POINT(3730.29 3133.15)",134.66,0.00,1,2260
Naxxramas entrance,"POINT(18874.65 -9658.32)",302.20,0.00,1,43
Scarlet Monastery entrance,"POINT(13366.62 241.65)",18.68,0.00,1,2260
Deadmines entrance,"POINT(13000.00 -8448.78)",62.46,0.00,1,2260
Stormwind Stockade entrance,"POINT(13002.86 -9337.17)",-16.39,0.00,1,2260
Deadmines exit,"POINT(-1675.90 -11208.70)",24.57,0.00,1,2260
Deadmines exit,"POINT(-1572.45 -11339.90)",94.39,0.00,1,1
Shadowfang Keep entrance,"POINT(13192.15 -9998.22)",76.89,0.00,1,2260
Shadowfang Keep exit,"POINT(-1567.50 -233.01)",76.89,0.00,1,2260
Wailing Caverns exit,"POINT(-11452.20 -4418.46)",16.92,0.00,1,2260
Wailing Caverns entrance,"POINT(13290.65 -7823.43)",-74.26,0.00,1,2260
Razorfen Kraul exit,"POINT(-12005.71 -8143.32)",84.05,0.00,1,2260
